s_m;x_m;y_m;psi_rad;kappa_m;v_mps
71.378448;11.947963;-62.540927;-2.034444;0.000000;2.000000
71.585664;11.855293;-62.726267;-2.034444;0.000000;2.000000
71.792881;11.762623;-62.911607;-1.815775;0.000000;2.000000
71.978221;11.762623;-63.096947;-1.815775;0.000000;2.000000
72.185437;11.669953;-63.282287;-2.034444;0.000000;2.000000
72.392653;11.577283;-63.467627;-2.034444;0.000000;2.000000
72.599870;11.484613;-63.652967;-2.034444;0.000000;2.000000
72.807086;11.391943;-63.838307;-2.034444;0.000000;2.000000
73.014303;11.299273;-64.023647;-1.815775;0.000000;2.000000
73.199643;11.299273;-64.208987;-1.815775;0.000000;2.000000
73.406859;11.206603;-64.394327;-2.034444;0.000000;2.000000
73.614076;11.113933;-64.579667;-2.034444;0.000000;2.000000
73.821292;11.021263;-64.765007;-2.034444;0.000000;2.000000
74.028508;10.928593;-64.950347;-1.815775;0.000000;2.000000
74.213848;10.928593;-65.135687;-1.815775;0.000000;2.000000
74.421065;10.835923;-65.321027;-2.034444;0.000000;2.000000
74.628281;10.743253;-65.506367;-2.034444;0.000000;2.000000
74.835498;10.650583;-65.691707;-2.034444;0.000000;2.000000
75.042714;10.557913;-65.877047;-1.815775;0.000000;2.000000
75.228054;10.557913;-66.062387;-1.815775;0.000000;2.000000
75.435270;10.465243;-66.247727;-2.034444;0.000000;2.000000
75.642487;10.372573;-66.433067;-2.034444;0.000000;2.000000
75.849703;10.279903;-66.618407;-2.034444;0.000000;2.000000
76.056920;10.187233;-66.803747;-1.815775;0.000000;2.000000
76.242260;10.187233;-66.989087;-1.815775;0.000000;2.000000
76.449476;10.094563;-67.174427;-2.034444;0.000000;2.000000
76.656693;10.001893;-67.359767;-2.034444;0.000000;2.000000
76.863909;9.909223;-67.545107;-2.034444;0.000000;2.000000
77.071125;9.816553;-67.730447;-1.815775;0.000000;2.000000
77.256465;9.816553;-67.915787;-1.815775;0.000000;2.000000
77.463682;9.723883;-68.101127;-2.034444;0.000000;2.000000
77.670898;9.631213;-68.286467;-2.034444;0.000000;2.000000
77.878115;9.538543;-68.471807;-2.034444;0.000000;2.000000
78.085331;9.445873;-68.657147;-1.815775;0.000000;2.000000
78.270671;9.445873;-68.842487;-1.815775;0.000000;2.000000
78.477888;9.353203;-69.027827;-2.034444;0.000000;2.000000
78.685104;9.260533;-69.213167;-2.034444;0.000000;2.000000
78.892320;9.167863;-69.398507;-2.034444;0.000000;2.000000
79.099537;9.075193;-69.583847;-1.815775;0.000000;2.000000
79.284877;9.075193;-69.769187;-1.815775;0.000000;2.000000
79.492093;8.982523;-69.954527;-2.034444;0.000000;2.000000
79.699310;8.889853;-70.139867;-2.034444;0.000000;2.000000
79.906526;8.797183;-70.325207;-2.034444;0.000000;2.000000
80.113742;8.704513;-70.510547;-2.034444;0.000000;2.000000
80.320959;8.611843;-70.695887;-2.034444;0.000000;2.000000
80.528175;8.519173;-70.881227;-1.815775;0.000000;2.000000
80.713515;8.519173;-71.066567;-1.815775;0.000000;2.000000
80.920732;8.426503;-71.251907;-2.034444;0.000000;2.000000
81.127948;8.333833;-71.437247;-2.034444;0.000000;2.000000
81.335165;8.241163;-71.622587;-2.034444;0.000000;2.000000
81.542381;8.148493;-71.807927;-2.034444;0.000000;2.000000
81.749597;8.055823;-71.993267;-2.034444;0.000000;2.000000
81.956814;7.963153;-72.178607;-2.034444;0.000000;2.000000
82.164030;7.870483;-72.363947;-2.034444;0.000000;2.000000
82.371247;7.777813;-72.549287;-2.034444;0.000000;2.000000
82.578463;7.685143;-72.734627;-2.034444;0.000000;2.000000
82.785679;7.592473;-72.919967;-2.034444;0.000000;2.000000
82.992896;7.499803;-73.105307;-2.034444;0.000000;2.000000
83.200112;7.407133;-73.290647;-2.034444;0.000000;2.000000
83.407329;7.314463;-73.475987;-2.214297;0.000000;2.000000
83.669439;7.129123;-73.661327;-2.214297;0.000000;2.000000
