s_m;x_m;y_m;psi_rad;kappa_m;v_mps
43.699609;1.843460;-15.320793;1.570796;0.000000;2.000000
43.849609;1.843460;-15.170793;1.570796;0.000000;2.000000
43.999609;1.843460;-15.020793;1.570796;0.000000;2.000000
44.149609;1.843460;-14.870793;1.570796;0.000000;2.000000
44.249609;1.843460;-14.770793;1.815775;0.000000;2.000000
44.361412;1.793460;-14.670793;1.768192;0.000000;2.000000
44.511412;1.793460;-14.520793;1.570796;0.000000;2.000000
44.661412;1.793460;-14.370793;1.768192;0.000000;2.000000
44.773216;1.743460;-14.270793;1.768192;0.000000;2.000000
44.923216;1.743460;-14.120793;1.768192;0.000000;2.000000
45.035019;1.693460;-14.020793;1.768192;0.000000;2.000000
45.185019;1.693460;-13.870793;1.768192;0.000000;2.000000
45.296822;1.643460;-13.770793;1.815775;0.000000;2.000000
45.396822;1.643460;-13.670793;1.815775;0.000000;2.000000
45.508626;1.593460;-13.570793;2.034444;0.000000;2.000000
45.620429;1.543460;-13.470793;1.815775;0.000000;2.000000
45.720429;1.543460;-13.370793;1.815775;0.000000;2.000000
45.832233;1.493460;-13.270793;2.214297;0.000000;2.000000
45.973654;1.393460;-13.170793;2.677945;0.000000;2.000000
46.073654;1.293460;-13.170793;2.896614;0.000000;2.000000
46.185457;1.193460;-13.120793;2.944197;0.000000;2.000000
46.335457;1.043460;-13.120793;3.141593;0.000000;2.000000
46.435457;0.943460;-13.120793;2.896614;0.000000;2.000000
46.547261;0.843460;-13.070793;2.944197;0.000000;2.000000
46.697261;0.693460;-13.070793;3.141593;0.000000;2.000000
46.847261;0.543460;-13.070793;2.944197;0.000000;2.000000
46.959064;0.443460;-13.020793;2.896614;0.000000;2.000000
47.059064;0.343460;-13.020793;2.896614;0.000000;2.000000
47.170867;0.243460;-12.970793;2.677945;0.000000;2.000000
47.282671;0.143460;-12.920793;2.896614;0.000000;2.000000
47.382671;0.043460;-12.920793;2.896614;0.000000;2.000000
47.494474;-0.056540;-12.870793;2.677945;0.000000;2.000000
47.606278;-0.156540;-12.820793;2.677945;0.000000;2.000000
47.718081;-0.256540;-12.770793;2.677945;0.000000;2.000000
47.829884;-0.356540;-12.720793;2.677945;0.000000;2.000000
47.941688;-0.456540;-12.670793;2.677945;0.000000;2.000000
48.053491;-0.556540;-12.620793;2.677945;0.000000;2.000000
48.165295;-0.656540;-12.570793;2.498092;0.000000;2.000000
48.306716;-0.756540;-12.470793;2.356194;0.000000;2.000000
48.448137;-0.856540;-12.370793;2.356194;0.000000;2.000000
48.589559;-0.956540;-12.270793;2.214297;0.000000;2.000000
48.701362;-1.006540;-12.170793;2.034444;0.000000;2.000000
48.813166;-1.056540;-12.070793;2.034444;0.000000;2.000000
48.924969;-1.106540;-11.970793;2.034444;0.000000;2.000000
49.036772;-1.156540;-11.870793;2.034444;0.000000;2.000000
49.148576;-1.206540;-11.770793;2.034444;0.000000;2.000000
49.260379;-1.256540;-11.670793;2.034444;0.000000;2.000000
49.372183;-1.306540;-11.570793;1.815775;0.000000;2.000000
49.472183;-1.306540;-11.470793;1.815775;0.000000;2.000000
49.583986;-1.356540;-11.370793;2.034444;0.000000;2.000000
49.695789;-1.406540;-11.270793;1.815775;0.000000;2.000000
49.795789;-1.406540;-11.170793;1.815775;0.000000;2.000000
49.907593;-1.456540;-11.070793;2.034444;0.000000;2.000000
50.019396;-1.506540;-10.970793;2.034444;0.000000;2.000000
50.131200;-1.556540;-10.870793;2.034444;0.000000;2.000000
50.243003;-1.606540;-10.770793;2.034444;0.000000;2.000000
50.354806;-1.656540;-10.670793;1.815775;0.000000;2.000000
50.454806;-1.656540;-10.570793;1.815775;0.000000;2.000000
50.566610;-1.706540;-10.470793;1.815775;0.000000;2.000000
50.666610;-1.706540;-10.370793;1.815775;0.000000;2.000000
50.778413;-1.756540;-10.270793;1.768192;0.000000;2.000000
50.928413;-1.756540;-10.120793;1.570796;0.000000;2.000000
51.028413;-1.756540;-10.020793;1.815775;0.000000;2.000000
51.140217;-1.806540;-9.920793;1.768192;0.000000;2.000000
51.290217;-1.806540;-9.770793;1.570796;0.000000;2.000000
51.390217;-1.806540;-9.670793;1.815775;0.000000;2.000000
51.502020;-1.856540;-9.570793;1.768192;0.000000;2.000000
51.652020;-1.856540;-9.420793;1.570796;0.000000;2.000000
